3979,Iker Casillas
7510,César Sánchez
7509,Carlos Sánchez
7513,Fernando Hierro
29056,César Navas
7514,Iván Helguera
7619,Aitor Karanka
7517,Francisco Pavón
3771,Raúl Bravo
7519,Rubén González
7518,Roberto Carlos
7515,Míchel Salgado
7516,Óscar Miñambres
3274,Iván Campo
7521,Albert Celades
4182,Claude Makélélé
7512,Borja Fernández
7530,Guti
7279,Flávio Conceição
23306,Alberto Rivera
3980,Steve McManaman
3374,Njitap Geremi
7527,Santiago Solari
7820,David Sousa
3111,Zinédine Zidane
7976,Sávio
6900,Elvir Baljic
3446,Luís Figo
7528,Valdo
7349,Raúl
7864,Pedro Munitis
7531,Fernando Morientes
7841,Carlos Aranda
7532,Javier Portillo
7562,Santiago Cañizares
7563,Andrés Palop
7564,David Rangel
7573,Mauricio Pellegrino
7565,Roberto Ayala
7569,Miroslav Djukic
7572,Carlos Marchena
7568,David Navarro
7570,Fábio Aurélio
7566,Amedeo Carboni
51776,Jocelyn Angloma
7567,Curro Torres
7571,Javier Garrido
7575,David Albelda
7577,Gonzalo de los Santos
4191,Rubén Baraja
7581,Dennis Șerban
7438,Kily González
3411,Pablo Aimar
7553,Jandro Castro
7582,Vicente
7580,Francisco Rufete
7579,Miguel Ángel Angulo
7585,Juan Sánchez
3570,John Carew
3693,Salva Ballesta
9536,Adrian Ilie
15460,Mista
71917,Rubén Falcón
7484,Juanmi
7967,César Laínez
7975,Paco Jémez
7910,Miguel Rebosio
13,Slobodan Komljenovic
184327,Xavi Aguado
16102,Gary Sundgren
26151,César Jiménez
16797,Esquerdinha
7951,Pablo Díaz
7974,Carlos Cuartero
7973,Jordi Ferrón
7554,José Ignacio
180076,Santi Aragón
14121,Chaínho
7945,Miguel Ángel Corona
7495,Roberto Acuña
7709,Marcos Vales
150649,Ander Garitano
7982,Martín Vellisca
7983,Cani
7978,Luciano Galletti
184346,Paulo Jamelli
7943,Juanele
7979,Yordi
7977,Mate Bilic
7909,Goran Drulic
7896,Savo Milosevic
71206,Nauzet Pérez
135857,Zeljko Cicovic
45316,Nacho González
29112,Orlando Quintana
22572,Jaime Molina
184345,Tomás Olías
15493,Álvaro
57947,Ramón González
184349,Koldo Sarasua
7466,Gabriel Schürrer
7729,Paqui
184347,Jaime Quesada
29080,Edu Alonso
15500,Ángel López
7838,Josico
72780,Alberto
30572,Juan Jayo
72067,Poncho
7865,Pablo Lago
7711,Vinny Samways
7761,Jorge Larena
28262,Jotha Pérez
184351,Juan Carlos Socorro
44038,Carmelo
45775,Nauzet Alemán
184338,Eloy Jiménez
184352,Orlando
184350,Marcos Sequeiros
22567,Luis Tevenet
25316,Rubén Castro
7824,Javier López Vallejo
64421,Jesús Unanua
53245,Víctor Gutiérrez
71755,Iñaki Berruet
7832,Quique Álvarez
7828,Sergio Ballesteros
7834,Unai Vergara
93045,Leo Bermejo
7827,Rodolfo Arruabarrena
7836,Jesús Galván
7884,Xavi Roca
7835,Constantin Gâlcă
172656,Javi Gracia
104046,Guillermo Amor
19950,Diego Cagna
7842,Javier Calleja
51493,Quique Martín
7844,Jorge López
7843,Antonio Guayre
184335,Gerard Escoda
23019,Gică Craioveanu
3412,Martín Palermo
8015,Juan Antonio Pizzi
7846,Víctor Fernández
7614,Iñaki Lafuente
7612,Daniel Aranzubia
101566,Rafael Alkorta
150329,Roberto Ríos
7624,Ander Murillo
7615,Aitor Ocio
7631,Carlos Gurpegui
7622,Aitor Larrazabal
7617,Asier del Horno
7621,Iñigo Larrainzar
7625,Oskar Vales
7620,Mari Lacruz
7618,Felipe Guréndez
7628,Carlos García
7635,Josu Urrutia
150282,Andoni Imaz
7633,Pablo Orbaiz
7634,Tiko
7632,Javi González
29090,David Cuéllar
7627,Bittor Alkiza
7630,Julen Guerrero
7636,Fran Yeste
7640,Joseba Etxeberria
7638,Joseba Arriaga
7639,Santiago Ezquerro
7641,Ismael Urzaiz
8008,David Karanka
7772,Rafa González
7771,Pedro Contreras
7770,Francesc Arnau
7773,Francisco Bravo
7777,Litos
7779,Mikel Roteta
7774,Fernando Sanz
184358,Txomin Larrainzar
7776,Josemi
7775,Raúl Iznata
7780,Vicente Valcarce
7778,Roberto Rojas
7783,Gerardo
7786,Miguel Ángel
71363,Marcelo Romero
7790,Sandro
7785,Manu Sánchez
184361,Manuel Ruano
7782,Duda
7784,Ivan Leko
29200,Ariel Zárate
7787,Kiki Musampa
3621,Edgar
7793,Julio Dely Valdés
7792,Darío Silva
60883,Pablo Calandria
7791,Manuel Canabal
7668,Alberto Cifuentes
8137,Carlos Roa
7670,Miki
7669,Leo Franco
8144,Gustavo Siviero
7673,Fernando Niño
7676,Miguel Ángel Nadal
7675,Miquel Soler
54881,Cristian Díaz
16614,Miquel Buades
6857,Fatih Akyel
7677,Javier Olaizola
7679,Vicente
7683,Marcos Martín
7686,Paco Soler
150748,Vicente Engonga
7680,Alejandro Campano
7687,Álvaro Novo
7373,Albert Riera
7685,Julián Robles
7682,Ariel Ibagaza
7506,Albert Luque
7689,Carlitos
7688,Leo Biagini
4257,Samuel Eto'o
7364,Veljko Paunovic
16316,Roberto Losada
8186,Dani Güiza
73287,Rafa Ponzo
27492,Sergio Aragoneses
7799,Julio Iglesias
51484,David Charcos
16323,Pablo Paz
7674,Federico Lussenhoff
7804,Javier Muñoz Mustafá
27664,David Bermudo
23330,Alexis
184342,Javi López
57824,Manel Menéndez
58017,Dani
7831,Javi Venta
184344,Jordi Ocaña
15955,Josep Lluís Martí
2758,Jaime
184333,Rubén Estévez
27673,Antonio Hidalgo
14122,Bino
27667,Vitolo
184329,Federico Basavilbaso
29081,Iván Ania
3294,Christian Bassedas
15994,Samuel Slovak
184343,Hugo Morales
29465,Bruno Marioni
72385,Acorán Barrera
15465,Xisco Muñoz
5493,Esteban Fuertes
184330,Pier
26851,Igor Simutenkov
27685,Juan Pablo Colinas
3726,Martín Herrera
51451,Kike Burgos
6819,Dan Eggen
6150,Fabricio Coloccini
172359,Antonio Karmona
29078,Óscar Téllez
22577,Juan Ochoa
29077,Josu Sarriegi
73098,Ibon Begoña
71929,Carlos Llorens
172357,Delfí Geli
184341,Gustavo Lombardi
13392,Chris Kanu
29197,Jesús Ángel Turiel
172356,Hermes Desio
184331,Sergio de la Cruz
172358,Pablo Gómez
29082,Martín Astudillo
4325,Richard Witschge
47602,Bogdan Mara
27442,Magno
7436,Jordi Cruyff
29107,Rubén Navarro
51583,Iván Alonso
44256,Jurica Vucko
7721,Ricardo Sanzol
7722,Juan Carlos Unzué
76355,Iban Pérez
7728,José Mateo
7727,Francisco Jusué
7724,César Cruchaga
7726,Josetxo
14520,Pablo Contreras
40430,Rafael Olarra
57907,Manolo Sánchez
